member;Elevation;0;;;;
member;Depression;0;;;;
member;Leap;0;;;;
member;Plunge;0;;;;
member;Circuition;0;;;;
member;Rotation;0;;;;
member;Evolution;0;;;;
member;Oscillation;0;;;;
member;Agitation;0;;;;
member;Materiality;0;;;;
member;Immateriality;0;;;;
member;World;2;;;;
member;Gravity;0;;;;
member;Levity;0;;;;
member;Density;0;;;;
member;Rarity;0;;;;
member;Hardness;0;;;;
member;Softness;0;;;;
member;Elasticity;0;;;;
member;Inelasticity;0;;;;
member;Tenacity;0;;;;
member;Brittleness;0;;;;
member;Texture;0;;;;
member;Pulverulence;0;;;;
member;Friction;0;;;;
member;Lubrication;0;;;;
member;Fluidity;0;;;;
member;Gaseity;0;;;;
member;Liquefaction;0;;;;
member;Vaporization;0;;;;
member;Water;0;;;;
member;Air;0;;;;
member;Moisture;0;;;;
member;Dryness;0;;;;
member;Ocean;0;;;;
member;Land;0;;;;
member;Gulf;0;;;;
member;Plain;0;;;;
member;Marsh;0;;;;
member;Island;0;;;;
member;Stream;0;;;;
member;River;0;;;;
member;Wind;0;;;;
member;Conduit;0;;;;
member;Airpipe;0;;;;
member;Semiliquidity;0;;;;
member;Bubble;0;;;;
member;Pulpiness;0;;;;
member;Unctuousness;0;;;;
member;Oil;0;;;;
member;Resin;0;;;;
member;Organization;0;;;;
member;Inorganization;0;;;;
member;Life;0;;;;
member;Death;0;;;;
member;Killing;0;;;;
member;Corpse;0;;;;
member;Interment;0;;;;
member;Animality;0;;;;
member;Vegetability|;0;;;;
member;Animal;0;;;;
member;Vegetable;0;;;;
member;Zoology;0;;;;
member;Botany;0;;;;
member;Husbandry;0;;;;
member;Agriculture;0;;;;
member;Mankind;0;;;;
member;Man;0;;;;
member;Woman;0;;;;
member;Sexuality;;0;;;
member;Physical;Sensibility;0;;;
member;Physical;Insensibility;0;;;
member;Physical;Pleasure;0;;;
member;Physical;Pain;0;;;
member;Touch;0;;;;
member;Sensations;of;Touch;0;;
member;Numbness;0;;;;
member;Heat;0;;;;
member;Cold;0;;;;
